id_region,nombre_region,id_comuna,nombre_comuna,2020-04-13,2020-04-15,2020-04-17,2020-04-20,2020-04-24,2020-04-27,2020-05-01,2020-05-04,2020-05-08,2020-05-11,2020-05-15
5,Valparaiso,5302,Calle Larga,12.134449702705982,12.134449702705982,18.20167455405897,24.268899405411965,12.134449702705982,6.067224851352991,0.0,0.0,24.268899405411965,24.268899405411965,30.336124256764954
5,Valparaiso,5303,Rinconada,17.757258279321672,17.757258279321672,17.757258279321672,8.878629139660836,8.878629139660836,0.0,0.0,0.0,0.0,0.0,0.0
5,Valparaiso,5304,San Esteban,0.0,0.0,0.0,4.844257133168629,4.844257133168629,14.532771399505885,9.688514266337258,9.688514266337258,9.688514266337258,24.221285665843144,24.221285665843144
5,Valparaiso,5401,La Ligua,2.64977874347492,0.0,0.0,0.0,0.0,0.0,0.0,2.64977874347492,2.64977874347492,2.64977874347492,0.0
5,Valparaiso,5402,Cabildo,0.0,0.0,0.0,4.839568310506703,0.0,14.518704931520109,19.35827324202681,24.197841552533514,9.679136621013406,9.679136621013406,4.839568310506703
5,Valparaiso,5403,Papudo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Valparaiso,5404,Petorca,9.471490812653911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.471490812653911,9.471490812653911
5,Valparaiso,5405,Zapallar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Valparaiso,5501,Quillota,5.124420940433731,5.124420940433731,6.149305128520478,4.099536752346984,2.049768376173492,2.049768376173492,3.074652564260239,4.099536752346984,5.124420940433731,6.149305128520478,11.273726068954208
5,Valparaiso,5502,Calera,1.8659849601612208,5.597954880483663,9.329924800806106,11.195909760967327,16.79386464145099,16.79386464145099,5.597954880483663,3.7319699203224417,0.0,5.597954880483663,9.329924800806106
5,Valparaiso,5503,Hijuelas,0.0,0.0,0.0,5.235876223886067,0.0,0.0,0.0,0.0,0.0,0.0,5.235876223886067
5,Valparaiso,5504,La Cruz,11.847873306741441,7.898582204494293,7.898582204494293,7.898582204494293,0.0,0.0,3.9492911022471464,7.898582204494293,23.695746613482882,31.59432881797717,31.59432881797717
5,Valparaiso,5506,Nogales,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.257130693912304,8.514261387824607
5,Valparaiso,5601,San Antonio,10.33474230320067,8.267793842560534,17.56906191544114,16.53558768512107,20.66948460640134,20.66948460640134,27.90380421864181,35.13812383088228,58.90803112824381,49.60676305536322,60.97497958888395
5,Valparaiso,5602,Algarrobo,0.0,0.0,0.0,0.0,0.0,6.590220113351786,6.590220113351786,6.590220113351786,6.590220113351786,13.180440226703572,32.951100566758925
5,Valparaiso,5603,Cartagena,7.887368379540167,7.887368379540167,0.0,0.0,15.774736759080334,15.774736759080334,23.662105138620497,15.774736759080334,23.662105138620497,19.718420948850415,31.549473518160667
5,Valparaiso,5604,El Quisco,11.272686281140796,16.909029421711192,11.272686281140796,22.545372562281592,16.909029421711192,16.909029421711192,5.636343140570398,5.636343140570398,28.181715702851992,39.45440198399279,50.72708826513358
5,Valparaiso,5605,El Tabo,0.0,0.0,6.974473427256242,6.974473427256242,20.923420281768728,13.948946854512483,34.87236713628121,20.923420281768728,6.974473427256242,20.923420281768728,69.74473427256243
5,Valparaiso,5606,Santo Domingo,16.758840288252053,50.27652086475615,41.897100720630135,33.517680576504105,41.897100720630135,25.138260432378075,33.517680576504105,41.897100720630135,25.138260432378075,25.138260432378075,58.65594100888219
5,Valparaiso,5701,San Felipe,1.1976908520372722,0.0,0.0,0.0,0.0,0.0,3.593072556111816,2.3953817040745444,4.790763408149089,8.383835964260905,21.5584353366709
5,Valparaiso,5702,Catemu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.573325445342799,6.573325445342799,6.573325445342799,6.573325445342799
5,Valparaiso,5703,Llaillay,0.0,0.0,0.0,0.0,0.0,0.0,7.537783137979121,7.537783137979121,7.537783137979121,7.537783137979121,26.38224098292692
5,Valparaiso,5704,Panquehue,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.101008777675883
5,Valparaiso,5705,Putaendo,0.0,5.667327854916407,5.667327854916407,22.66931141966563,17.00198356474922,11.334655709832814,5.667327854916407,5.667327854916407,11.334655709832814,28.336639274582037,28.336639274582037
5,Valparaiso,5706,Santa María,0.0,0.0,0.0,0.0,0.0,0.0,67.20840716075028,79.42811755361397,73.31826235718214,54.9886967678866,18.329565589295534
5,Valparaiso,5801,Quilpué,4.1894843941706315,2.992488852979023,2.992488852979023,2.992488852979023,2.3939910823832182,1.7954933117874134,5.386479935362241,4.7879821647664365,7.181973247149654,8.977466558937069,20.348924200257354
5,Valparaiso,5802,Limache,12.016582884380444,16.02211051250726,22.03040195469748,22.03040195469748,22.03040195469748,8.01105525625363,0.0,0.0,4.005527628126815,10.013819070317037,46.06356772345837
5,Valparaiso,5803,Olmué,5.190491020450534,5.190491020450534,10.380982040901069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.190491020450534
5,Valparaiso,5804,Villa Alemana,0.7178235589692054,0.7178235589692054,0.7178235589692054,0.0,0.7178235589692054,1.4356471179384107,2.153470676907616,3.5891177948460267,12.920824061445698,17.945588974230134,23.688177445983776
6,OHiggins,6101,Rancagua,1.1311748004419124,1.1311748004419124,1.1311748004419124,0.37705826681397075,3.016466134511766,4.147640934953679,5.655874002209561,6.787048802651474,10.934689737605153,16.967622006628684,27.902311744233835
6,OHiggins,6102,Codegua,0.0,0.0,0.0,0.0,0.0,0.0,7.094211123723042,7.094211123723042,0.0,7.094211123723042,7.094211123723042
6,OHiggins,6103,Coinco,0.0,0.0,0.0,0.0,12.769761205465457,12.769761205465457,12.769761205465457,12.769761205465457,12.769761205465457,12.769761205465457,38.30928361639637
6,OHiggins,6104,Coltauco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.703005220335794,14.109015661007383,42.32704698302215
6,OHiggins,6105,Doñihue,0.0,0.0,0.0,0.0,4.405286343612335,4.405286343612335,8.81057268722467,4.405286343612335,13.215859030837004,22.026431718061676,26.431718061674008
