fecha,id_region,nombre_region,casos_totales,casos_nuevos,casos_nuevos_sintomas,casos_nuevos_nosintomas,fallecidos_totales,fallecidos_nuevos,recuperados_totales,recuperados_nuevos
2020-03-28,15,Arica y Parinacota,3,0,,,0,0,0.0,0
2020-03-28,4,Coquimbo,15,1,,,0,0,0.0,0
2020-03-29,13,Metropolitana,1167,83,,,3,0,0.0,0
2020-03-29,1,Tarapacá,6,1,,,0,0,0.0,0
2020-03-29,2,Antofagasta,27,2,,,0,0,0.0,0
2020-03-29,3,Atacama,2,1,,,0,0,0.0,0
2020-03-29,4,Coquimbo,18,3,,,0,0,0.0,0
2020-03-29,6,O’Higgins,21,1,,,0,0,0.0,0
2020-03-29,5,Valparaíso,80,9,,,0,0,0.0,0
2020-03-29,16,Ñuble,197,25,,,0,0,0.0,0
2020-03-29,7,Maule,42,5,,,0,0,0.0,0
2020-03-29,12,Magallanes,39,13,,,0,0,0.0,0
2020-03-29,10,Los Lagos,104,11,,,0,0,0.0,0
2020-03-29,11,Aysén,2,0,,,0,0,0.0,0
2020-03-29,9,Araucanía,205,28,,,2,1,0.0,0
2020-03-29,14,Los Ríos,40,13,,,0,0,0.0,0
2020-03-29,15,Arica y Parinacota,4,1,,,0,0,0.0,0
2020-03-29,8,Biobío,185,34,,,2,0,0.0,0
2020-03-30,15,Arica y Parinacota,6,2,,,0,0,0.0,0
2020-03-30,1,Tarapacá,8,2,,,0,0,0.0,0
2020-03-30,2,Antofagasta,35,8,,,0,0,0.0,0
2020-03-30,14,Los Ríos,47,7,,,0,0,0.0,0
2020-03-30,3,Atacama,2,0,,,0,0,0.0,0
2020-03-30,5,Valparaíso,108,28,,,0,0,0.0,0
2020-03-30,13,Metropolitana,1295,128,,,3,0,0.0,0
2020-03-30,6,O’Higgins,21,0,,,0,0,0.0,0
2020-03-30,7,Maule,54,12,,,1,1,0.0,0
2020-03-30,16,Ñuble,229,32,,,0,0,0.0,0
2020-03-30,8,Biobío,201,16,,,2,0,0.0,0
2020-03-30,9,Araucanía,247,42,,,2,0,0.0,0
2020-03-30,11,Aysén,2,0,,,0,0,0.0,0
2020-03-30,4,Coquimbo,27,9,,,0,0,0.0,0
2020-03-30,12,Magallanes,39,0,,,0,0,0.0,0
2020-03-30,10,Los Lagos,128,24,,,0,0,0.0,0
2020-03-31,15,Arica y Parinacota,6,0,,,0,0,0.0,0
2020-03-31,12,Magallanes,63,24,,,0,0,0.0,0
2020-03-31,11,Aysén,2,0,,,0,0,0.0,0
2020-03-31,10,Los Lagos,151,23,,,0,0,0.0,0
2020-03-31,14,Los Ríos,58,11,,,0,0,0.0,0
2020-03-31,9,Araucanía,302,55,,,4,2,0.0,0
2020-03-31,7,Maule,62,8,,,1,0,0.0,0
2020-03-31,16,Ñuble,245,16,,,0,0,0.0,0
2020-03-31,13,Metropolitana,1420,125,,,4,1,0.0,0
2020-03-31,5,Valparaíso,115,7,,,1,1,0.0,0
2020-03-31,4,Coquimbo,28,1,,,0,0,0.0,0
2020-03-31,3,Atacama,2,0,,,0,0,0.0,0
2020-03-31,2,Antofagasta,35,0,,,0,0,0.0,0
2020-03-31,1,Tarapacá,10,2,,,0,0,0.0,0
2020-03-31,6,O’Higgins,23,2,,,0,0,0.0,0
2020-03-31,8,Biobío,216,15,,,2,0,0.0,0
2020-04-01,12,Magallanes,99,36,,,0,0,0.0,0
2020-04-01,11,Aysén,3,1,,,0,0,0.0,0
2020-04-01,10,Los Lagos,181,30,,,0,0,0.0,0
2020-04-01,16,Ñuble,259,14,,,0,0,0.0,0
2020-04-01,7,Maule,71,9,,,1,0,0.0,0
2020-04-01,6,O’Higgins,26,3,,,0,0,0.0,0
2020-04-01,13,Metropolitana,1521,101,,,5,1,0.0,0
2020-04-01,5,Valparaíso,136,21,,,1,0,0.0,0
2020-04-01,4,Coquimbo,30,2,,,0,0,0.0,0
2020-04-01,3,Atacama,3,1,,,0,0,0.0,0
2020-04-01,2,Antofagasta,39,4,,,0,0,0.0,0
2020-04-01,1,Tarapacá,10,0,,,0,0,0.0,0
2020-04-01,15,Arica y Parinacota,6,0,,,0,0,0.0,0
2020-04-01,8,Biobío,240,24,,,2,0,0.0,0
2020-04-01,14,Los Ríos,64,6,,,1,1,0.0,0
2020-04-01,9,Araucanía,343,41,,,6,2,0.0,0
2020-04-02,3,Atacama,3,0,,,0,0,0.0,0
2020-04-02,15,Arica y Parinacota,7,1,,,0,0,0.0,0
2020-04-02,12,Magallanes,114,15,,,0,0,0.0,0
2020-04-02,11,Aysén,5,2,,,0,0,0.0,0
2020-04-02,10,Los Lagos,203,22,,,0,0,0.0,0
2020-04-02,14,Los Ríos,68,4,,,1,0,0.0,0
2020-04-02,9,Araucanía,389,46,,,7,1,0.0,0
2020-04-02,8,Biobío,275,35,,,2,0,0.0,0
2020-04-02,4,Coquimbo,34,4,,,0,0,0.0,0
2020-04-02,16,Ñuble,341,82,,,0,0,0.0,0
2020-04-02,6,O’Higgins,32,6,,,0,0,0.0,0
2020-04-02,13,Metropolitana,1636,115,,,6,1,0.0,0
2020-04-02,2,Antofagasta,47,8,,,0,0,0.0,0
2020-04-02,5,Valparaíso,156,20,,,1,0,0.0,0
2020-04-02,7,Maule,82,11,,,1,0,0.0,0
2020-04-02,1,Tarapacá,12,2,,,0,0,0.0,0
2020-04-03,10,Los Lagos,234,31,,,0,0,0.0,0
2020-04-03,11,Aysén,6,1,,,0,0,0.0,0
2020-04-03,12,Magallanes,156,42,,,1,1,0.0,0
2020-04-03,16,Ñuble,370,29,,,1,1,0.0,0
2020-04-03,7,Maule,89,7,,,1,0,0.0,0
2020-04-03,5,Valparaíso,176,20,,,1,0,0.0,0
2020-04-03,6,O’Higgins,33,1,,,0,0,0.0,0
2020-04-03,13,Metropolitana,1742,106,,,8,2,0.0,0
2020-04-03,8,Biobío,302,27,,,2,0,0.0,0
2020-04-03,4,Coquimbo,35,1,,,0,0,0.0,0
2020-04-03,3,Atacama,5,2,,,0,0,0.0,0
2020-04-03,2,Antofagasta,54,7,,,0,0,0.0,0
2020-04-03,1,Tarapacá,13,1,,,0,0,0.0,0
2020-04-03,15,Arica y Parinacota,12,5,,,0,0,0.0,0
2020-04-03,9,Araucanía,432,43,,,7,0,0.0,0
2020-04-03,14,Los Ríos,78,10,,,1,0,0.0,0
2020-04-04,12,Magallanes,172,16,,,2,1,0.0,0
2020-04-04,3,Atacama,5,0,,,0,0,0.0,0
2020-04-04,10,Los Lagos,259,25,,,0,0,0.0,0
2020-04-04,14,Los Ríos,89,11,,,1,0,0.0,0
2020-04-04,4,Coquimbo,44,9,,,0,0,0.0,0
2020-04-04,16,Ñuble,401,31,,,2,1,0.0,0
2020-04-04,5,Valparaíso,185,9,,,1,0,0.0,0
2020-04-04,2,Antofagasta,55,1,,,0,0,0.0,0
2020-04-04,13,Metropolitana,1957,215,,,9,1,0.0,0
2020-04-04,6,O’Higgins,38,5,,,0,0,0.0,0
2020-04-04,7,Maule,97,8,,,1,0,0.0,0
2020-04-04,8,Biobío,347,45,,,2,0,0.0,0
2020-04-04,9,Araucanía,477,45,,,9,2,0.0,0
2020-04-04,1,Tarapacá,17,4,,,0,0,0.0,0
2020-04-04,15,Arica y Parinacota,12,0,,,0,0,0.0,0
2020-04-04,11,Aysén,6,0,,,0,0,0.0,0
2020-04-05,14,Los Ríos,99,10,,,1,1,0.0,1
2020-04-05,15,Arica y Parinacota,28,26,,,0,0,0.0,0
2020-04-05,1,Tarapacá,20,3,,,0,0,0.0,0
2020-04-05,9,Araucanía,509,32,,,13,4,0.0,0
2020-04-05,3,Atacama,5,0,,,0,0,0.0,0
2020-04-05,12,Magallanes,190,18,,,2,0,0.0,0
2020-04-05,8,Biobío,365,18,,,2,0,0.0,0
2020-04-05,16,Ñuble,425,24,,,3,1,0.0,0
2020-04-05,7,Maule,103,6,,,1,1,0.0,1
2020-04-05,6,O’Higgins,41,3,,,0,0,0.0,0
2020-04-05,2,Antofagasta,60,5,,,0,0,0.0,0
2020-04-05,5,Valparaíso,191,6,,,1,0,0.0,0
2020-04-05,4,Coquimbo,50,6,,,0,0,0.0,0
2020-04-05,10,Los Lagos,276,17,,,1,1,0.0,0
2020-04-05,11,Aysén,7,1,,,0,0,0.0,0
2020-04-05,13,Metropolitana,2102,145,,,10,1,0.0,0
2020-04-06,9,Araucanía,562,53,,,14,1,0.0,0
2020-04-06,8,Biobío,383,18,,,2,0,0.0,0
2020-04-06,16,Ñuble,474,49,,,4,1,0.0,0
2020-04-06,7,Maule,108,5,,,1,0,0.0,0
2020-04-06,6,O’Higgins,42,1,,,0,0,0.0,0
2020-04-06,13,Metropolitana,2244,142,,,10,0,0.0,0
2020-04-06,4,Coquimbo,51,1,,,0,0,0.0,0
2020-04-06,3,Atacama,5,0,,,0,0,0.0,0
2020-04-06,2,Antofagasta,68,8,,,0,0,0.0,0
2020-04-06,1,Tarapacá,21,1,,,0,0,0.0,0
2020-04-06,12,Magallanes,221,31,,,2,0,0.0,0
2020-04-06,11,Aysén,7,0,,,0,0,0.0,0
2020-04-06,5,Valparaíso,198,7,,,1,0,0.0,0
2020-04-06,15,Arica y Parinacota,41,13,,,0,0,0.0,0
2020-04-06,10,Los Lagos,286,10,,,2,1,0.0,0
2020-04-06,14,Los Ríos,104,5,,,1,0,0.0,0
2020-04-07,11,Aysén,7,0,,,0,0,0.0,0
2020-04-07,10,Los Lagos,299,13,,,2,0,0.0,0
2020-04-07,14,Los Ríos,109,5,,,2,1,0.0,0
2020-04-07,9,Araucanía,612,50,,,14,0,0.0,0
2020-04-07,8,Biobío,410,27,,,2,0,0.0,0
2020-04-07,16,Ñuble,522,48,,,5,1,0.0,0
2020-04-07,7,Maule,108,0,,,2,1,0.0,0
2020-04-07,6,O’Higgins,42,0,,,0,0,0.0,0
2020-04-07,13,Metropolitana,2350,106,,,12,2,0.0,0
2020-04-07,5,Valparaíso,214,16,,,1,0,0.0,0
2020-04-07,4,Coquimbo,52,1,,,0,0,0.0,0
2020-04-07,3,Atacama,6,1,,,0,0,0.0,0
2020-04-07,2,Antofagasta,69,1,,,1,1,0.0,0
2020-04-07,1,Tarapacá,23,2,,,0,0,0.0,0
2020-04-07,15,Arica y Parinacota,53,12,,,0,0,0.0,0
2020-04-07,12,Magallanes,240,19,,,2,0,0.0,0
2020-04-08,10,Los Lagos,325,26,,,2,0,0.0,0
2020-04-08,11,Aysén,7,0,,,0,0,0.0,0
2020-04-08,15,Arica y Parinacota,63,10,,,0,0,0.0,0
2020-04-08,1,Tarapacá,26,3,,,0,0,0.0,0
2020-04-08,2,Antofagasta,77,8,,,1,0,0.0,0
2020-04-08,3,Atacama,8,2,,,0,0,0.0,0
2020-04-08,4,Coquimbo,56,4,,,0,0,0.0,0
2020-04-08,12,Magallanes,266,26,,,3,1,0.0,0
2020-04-08,6,O’Higgins,43,1,,,0,0,0.0,0
2020-04-08,13,Metropolitana,2548,198,,,14,2,0.0,0
2020-04-08,7,Maule,119,11,,,2,0,0.0,0
2020-04-08,16,Ñuble,561,39,,,5,0,0.0,0
2020-04-08,8,Biobío,439,29,,,2,0,0.0,0
2020-04-08,9,Araucanía,669,57,,,15,1,0.0,0
2020-04-08,14,Los Ríos,114,5,,,2,0,0.0,0
2020-04-08,5,Valparaíso,225,11,,,2,1,0.0,0
2020-04-09,10,Los Lagos,340,15,,,2,0,0.0,0
2020-04-09,14,Los Ríos,118,4,,,2,0,0.0,0
2020-04-09,9,Araucanía,689,20,,,16,1,0.0,0
2020-04-09,8,Biobío,460,21,,,2,0,0.0,0
2020-04-09,16,Ñuble,571,10,,,6,1,0.0,0
2020-04-09,7,Maule,128,9,,,2,0,0.0,0
2020-04-09,4,Coquimbo,61,5,,,0,0,0.0,0
2020-04-09,13,Metropolitana,2832,284,,,21,7,0.0,0
2020-04-09,5,Valparaíso,230,5,,,2,0,0.0,0
2020-04-09,3,Atacama,10,2,,,0,0,0.0,0
2020-04-09,2,Antofagasta,92,15,,,1,0,0.0,0
2020-04-09,1,Tarapacá,29,3,,,0,0,0.0,0
2020-04-09,11,Aysén,7,0,,,0,0,0.0,0
2020-04-09,6,O’Higgins,44,1,,,0,0,0.0,0
2020-04-09,15,Arica y Parinacota,75,12,,,0,0,0.0,0
2020-04-09,12,Magallanes,286,20,,,3,0,0.0,0
2020-04-10,15,Arica y Parinacota,87,12,,,0,0,0.0,0
2020-04-10,12,Magallanes,331,45,,,3,0,0.0,0
2020-04-10,10,Los Lagos,349,9,,,2,0,0.0,0
2020-04-10,14,Los Ríos,124,6,,,2,0,0.0,0
2020-04-10,9,Araucanía,712,23,,,16,0,0.0,0
2020-04-10,8,Biobío,474,14,,,2,0,0.0,0
2020-04-10,16,Ñuble,589,18,,,6,0,0.0,0
2020-04-10,7,Maule,131,3,,,2,0,0.0,0
2020-04-10,11,Aysén,7,0,,,0,0,0.0,0
2020-04-10,13,Metropolitana,3193,361,,,29,8,0.0,0
2020-04-10,5,Valparaíso,241,11,,,2,0,0.0,0
2020-04-10,4,Coquimbo,61,0,,,0,0,0.0,0
2020-04-10,3,Atacama,13,3,,,0,0,0.0,0
2020-04-10,2,Antofagasta,110,18,,,1,0,0.0,0
2020-04-10,1,Tarapacá,35,6,,,0,0,0.0,0
2020-04-10,6,O’Higgins,44,0,,,0,0,0.0,0
2020-04-11,15,Arica y Parinacota,107,20,,,0,0,0.0,0
2020-04-11,1,Tarapacá,38,3,,,0,0,0.0,0
2020-04-11,2,Antofagasta,117,7,,,1,0,0.0,0
2020-04-11,3,Atacama,13,0,,,0,0,0.0,0
2020-04-11,5,Valparaíso,248,7,,,2,0,0.0,0
2020-04-11,13,Metropolitana,3448,255,,,32,3,0.0,0
2020-04-11,8,Biobío,490,16,,,2,0,0.0,0
2020-04-11,16,Ñuble,606,17,,,6,0,0.0,0
2020-04-11,9,Araucanía,739,27,,,17,1,0.0,0
2020-04-11,14,Los Ríos,130,6,,,2,0,0.0,0
2020-04-11,10,Los Lagos,364,15,,,5,3,0.0,0
2020-04-11,11,Aysén,7,0,,,0,0,0.0,0
2020-04-11,6,O’Higgins,45,1,,,0,0,0.0,0
2020-04-11,12,Magallanes,377,46,,,3,0,0.0,0
2020-04-11,7,Maule,134,3,,,3,1,0.0,0
2020-04-11,4,Coquimbo,64,3,,,0,0,0.0,0
2020-04-12,2,Antofagasta,138,21,,,1,0,0.0,0
2020-04-12,4,Coquimbo,66,2,,,0,0,0.0,0
2020-04-12,5,Valparaíso,254,6,,,2,0,0.0,0
2020-04-12,13,Metropolitana,3599,151,,,35,3,0.0,0
2020-04-12,6,O’Higgins,46,1,,,0,0,0.0,0
2020-04-12,7,Maule,138,4,,,3,0,0.0,0
2020-04-12,1,Tarapacá,46,8,,,0,0,0.0,0
2020-04-12,16,Ñuble,613,7,,,7,1,0.0,0
2020-04-12,8,Biobío,500,10,,,2,0,0.0,0
2020-04-12,9,Araucanía,775,36,,,17,0,0.0,0
2020-04-12,14,Los Ríos,135,5,,,3,1,0.0,0
2020-04-12,10,Los Lagos,372,8,,,5,0,0.0,0
2020-04-12,11,Aysén,7,0,,,0,0,0.0,0
2020-04-12,12,Magallanes,396,19,,,4,1,0.0,0
2020-04-12,3,Atacama,13,0,,,0,0,0.0,0
2020-04-12,15,Arica y Parinacota,115,8,,,1,1,0.0,0
2020-04-13,2,Antofagasta,149,11,,,1,0,0.0,0
2020-04-13,3,Atacama,13,0,,,0,0,0.0,0
2020-04-13,4,Coquimbo,66,0,,,0,0,0.0,0
2020-04-13,5,Valparaíso,273,19,,,2,0,0.0,0
2020-04-13,13,Metropolitana,3803,204,,,36,1,0.0,0
2020-04-13,6,O’Higgins,48,2,,,0,0,0.0,0
2020-04-13,7,Maule,141,3,,,3,0,0.0,0
2020-04-13,16,Ñuble,618,5,,,7,0,0.0,0
2020-04-13,8,Biobío,512,12,,,2,0,0.0,0
2020-04-13,9,Araucanía,795,20,,,17,0,0.0,0
2020-04-13,14,Los Ríos,138,3,,,3,0,0.0,0
2020-04-13,10,Los Lagos,380,8,,,5,0,0.0,0
2020-04-13,11,Aysén,7,0,,,0,0,0.0,0
2020-04-13,12,Magallanes,415,19,,,5,1,0.0,0
2020-04-13,1,Tarapacá,52,6,,,0,0,0.0,0
2020-04-13,15,Arica y Parinacota,115,0,,,1,0,0.0,0
2020-04-14,15,Arica y Parinacota,120,5,,,1,0,0.0,0
2020-04-14,7,Maule,142,1,,,4,1,0.0,0
2020-04-14,1,Tarapacá,62,10,,,0,0,0.0,0
2020-04-14,2,Antofagasta,155,6,,,1,0,0.0,0
2020-04-14,3,Atacama,13,0,,,0,0,0.0,0
2020-04-14,4,Coquimbo,66,0,,,0,0,0.0,0
2020-04-14,5,Valparaíso,285,12,,,2,0,0.0,0
2020-04-14,13,Metropolitana,4086,283,,,40,4,0.0,0
2020-04-14,6,O’Higgins,53,5,,,0,0,0.0,0
2020-04-14,16,Ñuble,622,4,,,8,1,0.0,0
2020-04-14,8,Biobío,528,16,,,2,0,0.0,0
2020-04-14,9,Araucanía,816,21,,,20,3,0.0,0
2020-04-14,14,Los Ríos,148,10,,,3,0,0.0,0
2020-04-14,10,Los Lagos,385,5,,,5,0,0.0,0
2020-04-14,11,Aysén,7,0,,,0,0,0.0,0
2020-04-14,12,Magallanes,429,14,,,6,1,0.0,0
2020-04-15,14,Los Ríos,150,2,,,3,0,0.0,0
2020-04-15,9,Araucanía,826,10,,,21,1,0.0,0
2020-04-15,5,Valparaíso,299,14,,,2,0,0.0,0
2020-04-15,8,Biobío,542,14,,,2,0,0.0,0
2020-04-15,16,Ñuble,634,12,,,8,0,0.0,0
2020-04-15,7,Maule,152,10,,,4,0,0.0,0
2020-04-15,13,Metropolitana,4334,248,,,41,1,0.0,0
2020-04-15,10,Los Lagos,390,5,,,5,0,0.0,0
2020-04-15,4,Coquimbo,66,0,,,0,0,0.0,0
2020-04-15,6,O’Higgins,54,1,,,0,0,0.0,0
2020-04-15,2,Antofagasta,176,21,,,1,0,0.0,0
2020-04-15,1,Tarapacá,62,0,,,0,0,0.0,0
2020-04-15,15,Arica y Parinacota,124,4,,,1,0,0.0,0
2020-04-15,11,Aysén,7,0,,,0,0,0.0,0
2020-04-15,12,Magallanes,444,15,,,6,0,0.0,0
2020-04-15,3,Atacama,13,0,,,0,0,0.0,0
2020-04-16,8,Biobío,559,17,,,2,0,0.0,0
2020-04-16,12,Magallanes,467,23,,,6,0,0.0,0
2020-04-16,11,Aysén,7,0,,,0,0,0.0,0
2020-04-16,10,Los Lagos,399,9,,,5,0,0.0,0
2020-04-16,14,Los Ríos,153,3,,,3,0,0.0,0
2020-04-16,9,Araucanía,882,56,,,21,0,0.0,0
2020-04-16,16,Ñuble,639,5,,,10,2,0.0,0
2020-04-16,15,Arica y Parinacota,129,5,,,1,0,0.0,0
2020-04-16,6,O’Higgins,54,0,,,0,0,0.0,0
2020-04-16,13,Metropolitana,4682,348,,,48,7,0.0,0
2020-04-16,5,Valparaíso,330,31,,,4,2,0.0,0
2020-04-16,4,Coquimbo,68,2,,,0,0,0.0,0
2020-04-16,3,Atacama,13,0,,,0,0,0.0,0
2020-04-16,1,Tarapacá,66,4,,,0,0,0.0,0
2020-04-16,7,Maule,167,15,,,4,0,0.0,0
2020-04-16,2,Antofagasta,192,16,,,1,0,0.0,0
2020-04-17,11,Aysén,7,0,,,0,0,0.0,0
2020-04-17,15,Arica y Parinacota,134,5,,,2,1,0.0,0
2020-04-17,12,Magallanes,501,34,,,6,0,0.0,0
2020-04-17,10,Los Lagos,412,13,,,6,1,0.0,0
2020-04-17,14,Los Ríos,154,1,,,3,0,0.0,0
2020-04-17,9,Araucanía,907,25,,,22,1,0.0,0
2020-04-17,16,Ñuble,656,17,,,11,1,0.0,0
2020-04-17,7,Maule,223,56,,,7,3,0.0,0
2020-04-17,8,Biobío,578,19,,,3,1,0.0,0
2020-04-17,13,Metropolitana,4915,233,,,51,3,0.0,0
2020-04-17,5,Valparaíso,345,15,,,4,0,0.0,0
2020-04-17,4,Coquimbo,68,0,,,0,0,0.0,0
2020-04-17,3,Atacama,13,0,,,0,0,0.0,0
2020-04-17,2,Antofagasta,211,19,,,1,0,0.0,0
2020-04-17,1,Tarapacá,73,7,,,0,0,0.0,0
2020-04-17,6,O’Higgins,55,1,,,0,0,0.0,0
2020-04-18,13,Metropolitana,5192,277,,,58,7,0.0,0
2020-04-18,2,Antofagasta,226,15,,,1,0,0.0,0
2020-04-18,3,Atacama,13,0,,,0,0,0.0,0
2020-04-18,4,Coquimbo,68,0,,,0,0,0.0,0
2020-04-18,5,Valparaíso,359,14,,,4,0,0.0,0
2020-04-18,6,O’Higgins,55,0,,,0,0,0.0,0
2020-04-18,11,Aysén,7,0,,,0,0,0.0,0
2020-04-18,16,Ñuble,667,11,,,12,1,0.0,0
2020-04-18,8,Biobío,606,28,,,3,0,0.0,0
2020-04-18,9,Araucanía,944,37,,,23,1,0.0,0
2020-04-18,14,Los Ríos,156,2,,,3,0,0.0,0
2020-04-18,10,Los Lagos,416,4,,,6,0,0.0,0
2020-04-18,7,Maule,276,53,,,8,1,0.0,0
2020-04-18,12,Magallanes,522,21,,,6,0,0.0,0
2020-04-18,15,Arica y Parinacota,142,8,,,2,0,0.0,0
2020-04-18,1,Tarapacá,81,8,,,0,0,0.0,0
2020-04-19,15,Arica y Parinacota,145,3,,,2,0,0.0,0
2020-04-19,1,Tarapacá,90,9,,,0,0,0.0,0
2020-04-19,2,Antofagasta,249,23,,,1,0,0.0,0
2020-04-19,3,Atacama,13,0,,,0,0,0.0,0
2020-04-19,4,Coquimbo,68,0,,,0,0,0.0,0
2020-04-19,5,Valparaíso,381,22,,,5,1,0.0,0
2020-04-19,13,Metropolitana,5381,189,,,63,5,0.0,0
2020-04-19,6,O’Higgins,55,0,,,0,0,0.0,0
2020-04-19,7,Maule,302,26,,,8,0,0.0,0
2020-04-19,16,Ñuble,678,11,,,13,1,0.0,0
2020-04-19,8,Biobío,616,10,,,3,0,0.0,0
2020-04-19,9,Araucanía,972,28,,,23,0,0.0,0
2020-04-19,14,Los Ríos,157,1,,,3,0,0.0,0
2020-04-19,10,Los Lagos,421,5,,,6,0,0.0,0
2020-04-19,12,Magallanes,553,31,,,6,0,0.0,0
2020-04-19,11,Aysén,7,0,,,0,0,0.0,0
2020-04-20,1,Tarapacá,93,3,,,0,0,0.0,0
2020-04-20,10,Los Lagos,424,3,,,6,0,0.0,0
2020-04-20,15,Arica y Parinacota,161,16,,,2,0,0.0,0
2020-04-20,12,Magallanes,566,13,,,6,0,0.0,0
2020-04-20,14,Los Ríos,162,5,,,3,0,0.0,0
2020-04-20,9,Araucanía,1045,73,,,23,0,0.0,0
2020-04-20,8,Biobío,626,10,,,3,0,0.0,0
2020-04-20,16,Ñuble,687,9,,,13,0,0.0,0
2020-04-20,11,Aysén,7,0,,,0,0,0.0,0
2020-04-20,6,O’Higgins,56,1,,,0,0,0.0,0
2020-04-20,13,Metropolitana,5643,262,,,67,4,0.0,0
2020-04-20,5,Valparaíso,388,7,,,5,0,0.0,0
2020-04-20,2,Antofagasta,263,14,,,1,0,0.0,0
2020-04-20,4,Coquimbo,69,1,,,0,0,0.0,0
2020-04-20,7,Maule,304,2,,,10,2,0.0,0
2020-04-20,3,Atacama,13,0,,,0,0,0.0,0
2020-04-21,15,Arica y Parinacota,170,9,,,2,0,0.0,0
2020-04-21,1,Tarapacá,104,11,,,0,0,0.0,0
2020-04-21,2,Antofagasta,291,28,,,1,0,0.0,0
2020-04-21,3,Atacama,13,0,,,0,0,0.0,0
2020-04-21,4,Coquimbo,69,0,,,0,0,0.0,0
2020-04-21,6,O’Higgins,57,1,,,1,1,0.0,0
2020-04-21,7,Maule,316,12,,,10,0,0.0,0
2020-04-21,16,Ñuble,694,7,,,13,0,0.0,0
2020-04-21,8,Biobío,636,10,,,4,1,0.0,0
2020-04-21,9,Araucanía,1092,47,,,25,2,0.0,0
2020-04-21,11,Aysén,7,0,,,0,0,0.0,0
2020-04-21,12,Magallanes,593,27,,,7,1,0.0,0
2020-04-21,5,Valparaíso,403,15,,,6,1,0.0,0
2020-04-21,14,Los Ríos,167,5,,,3,0,0.0,0
2020-04-21,13,Metropolitana,5788,145,,,69,2,0.0,0
2020-04-21,10,Los Lagos,432,8,,,6,0,0.0,0
2020-04-22,11,Aysén,7,0,,,0,0,0.0,0
2020-04-22,10,Los Lagos,445,13,,,6,0,0.0,0
2020-04-22,14,Los Ríos,171,4,,,3,0,0.0,0
2020-04-22,9,Araucanía,1113,21,,,26,1,0.0,0
2020-04-22,8,Biobío,658,22,,,5,1,0.0,0
2020-04-22,16,Ñuble,703,9,,,13,0,0.0,0
2020-04-22,7,Maule,328,12,,,10,0,0.0,0
2020-04-22,6,O’Higgins,59,2,,,1,0,0.0,0
2020-04-22,13,Metropolitana,6083,295,,,78,9,0.0,0
2020-04-22,5,Valparaíso,421,18,,,7,1,0.0,0
2020-04-22,4,Coquimbo,70,1,,,0,0,0.0,0
2020-04-22,3,Atacama,13,0,,,0,0,0.0,0
2020-04-22,2,Antofagasta,326,35,,,2,1,0.0,0
2020-04-22,1,Tarapacá,114,10,,,0,0,0.0,0
2020-04-22,15,Arica y Parinacota,180,10,,,2,0,0.0,0
2020-04-22,12,Magallanes,605,12,,,7,0,0.0,0
2020-04-23,12,Magallanes,615,10,,,7,0,0.0,0
2020-04-23,14,Los Ríos,173,2,,,3,0,0.0,0
2020-04-23,9,Araucanía,1142,29,,,26,0,0.0,0
2020-04-23,8,Biobío,675,17,,,5,0,0.0,0
2020-04-23,16,Ñuble,708,5,,,13,0,0.0,0
2020-04-23,7,Maule,333,5,,,10,0,0.0,0
2020-04-23,6,O’Higgins,76,17,,,1,0,0.0,0
2020-04-23,10,Los Lagos,454,9,,,7,1,0.0,0
2020-04-23,5,Valparaíso,429,8,,,7,0,0.0,0
2020-04-23,15,Arica y Parinacota,210,30,,,2,0,0.0,0
2020-04-23,11,Aysén,7,0,,,0,0,0.0,0
2020-04-23,1,Tarapacá,128,14,,,0,0,0.0,0
2020-04-23,13,Metropolitana,6434,351,,,85,7,0.0,0
2020-04-23,3,Atacama,18,5,,,0,0,0.0,0
2020-04-23,4,Coquimbo,70,0,,,0,0,0.0,0
2020-04-23,2,Antofagasta,340,14,,,2,0,0.0,0
2020-04-24,12,Magallanes,624,9,,,8,1,0.0,0
2020-04-24,11,Aysén,7,0,,,0,0,0.0,0
2020-04-24,10,Los Lagos,460,6,,,8,1,0.0,0
2020-04-24,14,Los Ríos,174,1,,,3,0,0.0,0
2020-04-24,9,Araucanía,1184,42,,,26,0,0.0,0
2020-04-24,8,Biobío,683,8,,,5,0,0.0,0
2020-04-24,16,Ñuble,715,7,,,14,1,0.0,0
2020-04-24,7,Maule,349,16,,,10,0,0.0,0
2020-04-24,13,Metropolitana,6761,327,,,86,1,0.0,0
2020-04-24,4,Coquimbo,72,2,,,0,0,0.0,0
2020-04-24,3,Atacama,21,3,,,0,0,0.0,0
2020-04-24,2,Antofagasta,366,26,,,2,0,0.0,0
2020-04-24,1,Tarapacá,134,6,,,0,0,0.0,0
2020-04-24,15,Arica y Parinacota,239,29,,,3,1,0.0,0
2020-04-24,6,O’Higgins,81,5,,,1,0,0.0,0
2020-04-24,5,Valparaíso,436,7,,,8,1,0.0,0
2020-04-25,1,Tarapacá,143,9,,,1,1,0.0,0
2020-04-25,11,Aysén,7,0,,,0,0,0.0,0
2020-04-25,2,Antofagasta,391,25,,,3,1,0.0,0
2020-04-25,3,Atacama,24,3,,,0,0,0.0,0
2020-04-25,4,Coquimbo,73,1,,,0,0,0.0,0
2020-04-25,5,Valparaíso,454,18,,,9,1,0.0,0
2020-04-25,13,Metropolitana,7165,404,,,89,3,0.0,0
