id_region,nombre_region,id_comuna,nombre_comuna,2020-03-30,2020-04-01,2020-04-03,2020-04-06,2020-04-08,2020-04-10,2020-04-13,2020-04-15,2020-04-17,2020-04-20,2020-04-24,2020-04-27,2020-05-01,2020-05-04,2020-05-08,2020-05-11,2020-05-15,2020-05-18,2020-05-22,2020-05-25,2020-05-29,2020-06-01,2020-06-05,2020-06-08,2020-06-12
9,Araucania,9118,Toltén,9.945300845350571,29.835902536051716,39.781203381402285,49.72650422675286,69.617105917454,69.617105917454,69.617105917454,59.67180507210343,59.67180507210343,59.67180507210343,59.67180507210343,59.67180507210343,59.67180507210343,59.67180507210343,79.56240676280457,79.56240676280457,79.56240676280457,79.56240676280457,79.56240676280457,139.234211834908,149.17951268025857,159.12481352560914,159.12481352560914,159.12481352560914,159.12481352560914
9,Araucania,9119,Vilcún,13.001365143340049,16.251706429175062,35.75375414418514,58.50614314503022,65.00682571670025,65.00682571670025,78.0081908600403,87.75921471754535,94.25989728921537,120.26262757589548,126.76331014756549,126.76331014756549,143.01501657674055,146.26535786257557,156.0163817200806,162.51706429175064,188.51979457843075,195.02047715010076,204.7715010076058,227.52389000845088,269.77832672430605,295.78105701098616,299.0313982968212,312.0327634401612,325.0341285835013
9,Araucania,9120,Villarrica,1.6919614909564658,6.767845963825863,10.151768945738795,18.611576400521123,25.379422364346986,25.379422364346986,30.455306837216384,32.14726832817285,28.76334534625992,30.455306837216384,32.14726832817285,32.14726832817285,33.839229819129315,33.839229819129315,35.53119131008578,37.22315280104225,35.53119131008578,37.22315280104225,37.22315280104225,38.91511429199872,42.299037273911644,52.45080621965044,55.83472920156337,59.21865218347631,69.37042112921509
9,Araucania,9121,Cholchol,8.10307106393323,16.20614212786646,24.309213191799692,16.20614212786646,24.309213191799692,32.41228425573292,32.41228425573292,32.41228425573292,40.515355319666156,40.515355319666156,40.515355319666156,40.515355319666156,48.618426383599385,48.618426383599385,32.41228425573292,32.41228425573292,40.515355319666156,40.515355319666156,48.618426383599385,48.618426383599385,48.618426383599385,56.72149744753262,129.64913702293168,178.26756340653108,194.47370553439754
9,Araucania,9201,Angol,12.487066966356274,23.190267223233082,21.406400513753614,26.758000642192012,41.02893431802776,42.81280102750723,49.948267865425095,64.21920154126083,67.78693496021978,90.97720218345286,133.79000321096007,142.7093367583574,189.08987120482357,196.22533804274147,199.79307146170038,210.4962717185772,217.63173855649507,221.199471975454,226.5510721038924,246.17360590816654,265.7961397124407,280.0670733882764,306.82507403046844,330.01534125370154,403.1538763423597
9,Araucania,9202,Collipulli,0.0,0.0,0.0,0.0,0.0,0.0,3.824384274131865,3.824384274131865,0.0,3.824384274131865,7.64876854826373,11.473152822395594,15.29753709652746,15.29753709652746,22.946305644791188,22.946305644791188,22.946305644791188,26.770689918923054,45.892611289582376,76.48768548263729,99.43399112742848,110.90714394982409,114.73152822395595,130.0290653204834,145.32660241701086
9,Araucania,9203,Curacautín,0.0,0.0,0.0,11.002310485201892,16.503465727802837,27.505776213004733,27.505776213004733,27.505776213004733,27.505776213004733,27.505776213004733,33.006931455605674,33.006931455605674,27.505776213004733,33.006931455605674,33.006931455605674,38.50808669820662,38.50808669820662,38.50808669820662,38.50808669820662,38.50808669820662,38.50808669820662,44.00924194080757,44.00924194080757,44.00924194080757,55.011552426009466
9,Araucania,9204,Ercilla,0.0,0.0,0.0,0.0,23.646252069047055,23.646252069047055,35.469378103570584,35.469378103570584,47.29250413809411,82.7618822416647,94.58500827618822,94.58500827618822,118.23126034523528,118.23126034523528,130.0543863797588,130.0543863797588,130.0543863797588,130.0543863797588,130.0543863797588,130.0543863797588,130.0543863797588,189.17001655237644,189.17001655237644,189.17001655237644,189.17001655237644
9,Araucania,9205,Lonquimay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.25296406914653,81.45533532446375,162.9106706489275,280.56837722870847,497.78260476061183,543.0355688297583,552.0861616435876,552.0861616435876,561.1367544574169,579.2379400850756,597.3391257127341
9,Araucania,9206,Los Sauces,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.303179459890915,13.303179459890915,13.303179459890915,13.303179459890915,13.303179459890915,13.303179459890915,13.303179459890915,13.303179459890915,26.60635891978183,26.60635891978183,53.21271783956366,79.81907675934549,93.12225621923639
